Search results for "K"
CITY NAME	3-LETTER CITY CODE	AIRPORT NAME	3-LETTER AIRPORT CODE
Kiel	KEL	Holtenau	KEL
Kieta	KIE	Aropa	KIE
Kiev	IEV	Boryspil Intl	KBP
Kiffa	KFA	Kiffa	KFA
Kigali	KGL	International	KGL
Kihihi	KHX	Kihihi	KHX
Kikai	KKX	Kikai	KKX
Kikinonda	KIZ	Kikinonda	KIZ
Kikori	KRI	Kikori	KRI
Kikwit	KKW	Kikwit	KKW
Kili Island	KIO	Kili Island	KIO
Kilkenny	KKY	Kilkenny	KKY
Kilwa	KIL	Kilwa	KIL
Kilwa Masoko	KIY	Kilwa Masoko	KIY
Kimam	KMM	Kimam	KMM
Kimberley	KIM	Kimberley	KIM
Kimberley Downs Stn	KBD	Kimberley Downs Stn	KBD
Kimwarer	KRV	Kerio Valley	KRV
Kindamba	KNJ	Kindamba	KNJ
Kindu	KND	Kindu	KND
King City	KIC	Mesa Del Rey	KIC
King Cove	KVC	King Cove	KVC
King Island	KNS	King Island	KNS
King Khalid Mil. City	KMC	King Khalid Mil. City	KMC
Kingaroy	KGY	Kingaroy	KGY
Kingfisher Lake	KIF	Kingfisher Lake	KIF
Kings Canyon	KBJ	Kings Canyon	KBJ
Kings Creek Station	KCS	Kings Creek Station	KCS
King's Lynn	KNF	Marham RAF	KNF
Kingscote	KGC	Kingscote	KGC
Kingston	KIN	Metropolitan Area	KIN
Kingston	KIN	Norman Manley Intl	KIN
Kingston	KIN	Tinson Pen	KTP
Kinmen	KNH	Shangyi	KNH
Kipnuk	KPN	Kipnuk	KPN
Kira	KIQ	Kira	KIQ
Kiran wa Munjan	KUR	Razer	KUR
Kirensk	KCK	Kirensk	KCK
Kiri	KRZ	Kiri	KRZ
Kirkenes	KKN	Hoybuktmoen	KKN
Kirkimbie Station	KBB	Kirkimbie Station	KBB
Kirkuk	KIK	Air Base	KIK
Kirkwall	KOI	Kirkwall	KOI
Kirov	KVX	Pobedilovo	KVX
Kirovohrad	KGO	Kirovohrad	KGO
Kirovsk/Apatity	KVK	Khibiny	KVK
Kiruna	KRN	Kiruna	KRN
Kirundo	KRE	Kirundo	KRE
Kiryat Shmona	KSW	Kiryat Shmona	KSW
Kisengam	KSG	Kisengam	KSG
Kish Island	KIH	Kish Island	KIH
Kisimayu	KMU	Kisimayu	KMU
Kissidougou	KSI	Kissidougou	KSI
Kisumu	KIS	Kisumu	KIS
Kitadaito	KTD	Kitadaito	KTD
Kitakyushu	KKJ	Kitakyushu	KKJ
Kitale	KTL	Kitale	KTL
Kitava Island	KVE	Kitava Island	KVE
Kitee	KTQ	Kitee	KTQ
Kitoi Bay	KKB	Sea Plane Base	KKB
Kittila	KTT	Kittila	KTT
Kitwe	KIW	Southdowns	KIW
Kitzingen	KZG	Kitzingen	KZG
Kiunga	KIU	Kiunga	KIU
Kivalina	KVL	Kivalina	KVL
Kiwai Island	KWX	Kiwai Island	KWX
Kiwayu	KWY	Kiwayu	KWY
Klagenfurt	KLU	Klagenfurt	KLU
Klawock	KLW	Klawock	KLW
Kleinsee	KLZ	Kleinsee	KLZ
Klerksdorp	KXE	P.C. Pelser	KXE
Kocaeli	KCO	Cengiz Topel	KCO
Kochi	KCZ	Kochi	KCZ
Kodiak	ADQ	Municipal	KDK
Koethen	KOQ	Koethen	KOQ
Kogalym	KGP	Kogalym	KGP
Koggala	KCT	Koggala	KCT
Koh Kong	KKZ	Koh Kong	KKZ
Koinambe	KMB	Koinambe	KMB
Koingnaas	KIG	Koingnaas	KIG
Kokhanok	KNK	Kokhanok	KNK
Kokkola/Pietarsaari	KOK	Kruunupyy	KOK
