Search results for "F"
CITY NAME	3-LETTER CITY CODE	AIRPORT NAME	3-LETTER AIRPORT CODE
Muenster/Osnabrueck	FMO	International	FMO
Neubrandenburg	FNB	Trollenhagen	FNB
Nimes	FNI	Garons	FNI
Numfoor	FOO	Numfoor	FOO
Oristano	FNU	Fenosu	FNU
Owando	FTX	Owando	FTX
Perry	FPY	Perry-Foley	FPY
Pyongyang	FNJ	Sunan Intl	FNJ
Rome	ROM	Fiumicino	FCO
Sanfebagar	FEB	Sanfebagar	FEB
Shizuoka	FSZ	Mount Fuji	FSZ
Sibolga	FLZ	Ferdinand LumbanTobing	FLZ
Sierra Vista	FHU	Municipal/Libby AAF	FHU
Sioux Falls	FSD	Joe Foss Field	FSD
St-Pierre	FSP	St-Pierre	FSP
Tolanaro	FTU	Marillac	FTU
Topeka	TOP	Forbes Field	FOE
Westhampton Beach	FOK	Francis S. Gabreski	FOK

Displaying 232 result(s)
