Search results for "G"
CITY NAME	3-LETTER CITY CODE	AIRPORT NAME	3-LETTER AIRPORT CODE
Nhulunbuy	GOV	Gove	GOV
Nizhny Novgorod	GOJ	Strigino	GOJ
Noumea	NOU	Magenta	GEA
Nueva Gerona	GER	Rafael Cabrera	GER
Nuuk	GOH	Nuuk	GOH
Patrai	GPA	Araxos	GPA
Peru	GUS	Grissom ARB	GUS
Puerto San Jose	GSJ	Puerto San Jose	GSJ
Quincy	GNF	Gansner Field	GNF
Rio de Janeiro	RIO	Galeao-A.C.Jobim Intl	GIG
Sabie	GSS	Sabi Sabi	GSS
San Sebastian/Gomera	GMZ	La Gomera	GMZ
Sanliurfa	SFQ	Guney Anadolu Projesi	GNY
Santo Angelo	GEL	Sepe Tiaraju	GEL
Sao Paulo	SAO	Guarulhos Intl	GRU
Sayun	GXF	Sayun	GXF
Seoul	SEL	Gimpo International	GMP
Sevierville	GKT	Gatlinburg	GKT
Shark el-Owainat	GSQ	International	GSQ
Sigiriya	GIU	Sigiriya	GIU
Siguiri	GII	Siguiri	GII
South Goulburn Island	GBL	South Goulburn Island	GBL
Sovetskaya Gavan	GVN	May-Gatka	GVN
Spokane	GEG	Metropolitan Area	GEG
Spokane	GEG	International	GEG
Spokane	GEG	Felts Field	SFF
Spokane	GEG	Fairchild AFB	SKA
Tacoma	TIW	Gray AAF	GRF
Taltheilei Narrows	GSL	Taltheilei Narrows	GSL
The Granites	GTS	The Granites	GTS
Totegegie	GMR	Totegegie	GMR
Westerland	GWT	Sylt	GWT
Winter Haven	GIF	Winter Haven's Gilbert	GIF
Xiahe	GXH	Gannan Xiahe	GXH
Yagoua	GXX	Yagoua	GXX
Yamagata	GAJ	Yamagata	GAJ
Zlin	GTW	Holesov	GTW

Displaying 382 result(s)
